path,cell_model,purpose,SHA256,size_bytes,status,source_generated,current_historical
cells/L292_E1_excitatory_interneuron/results/23C/passive/trials/candidate_gpas_3e-5/validation.svg,L292-E1-LCN,"Visualization of morphology, simulation, or validation output",904cac5a679c321d3523c0ffabca7d46b005aa7eb9fba66eb752903d0ee7d44b,141034,retained development evidence,generated,historical/diagnostic
cells/L292_E1_excitatory_interneuron/results/23C/passive/trials/starting_medlock_gpas/metrics.csv,L292-E1-LCN,Raw or summarized evidence for a model result,3ba56e0bbd4233da1357b9e4371589e15e884979f056947fd47b790513c8552a,783,retained development evidence,generated,historical/diagnostic
cells/L292_E1_excitatory_interneuron/results/23C/passive/trials/starting_medlock_gpas/section_inventory.json,L292-E1-LCN,Project metadata or historical artifact,dad54f0bd70fec2bae28ef3d078aae163d7817d04fe7f8d04543b5e80cb44ce0,258578,retained development evidence,source,historical/diagnostic
cells/L292_E1_excitatory_interneuron/results/23C/passive/trials/starting_medlock_gpas/summary.json,L292-E1-LCN,Project metadata or historical artifact,c3e46aafc63a47d0ca65e6a3056a848c7c3687d12c04cdd0481ca3f2661f4423,6177,retained development evidence,source,historical/diagnostic
cells/L292_E1_excitatory_interneuron/results/23C/passive/trials/starting_medlock_gpas/trace_m0p005_nA.csv,L292-E1-LCN,Raw or summarized evidence for a model result,4047a15f8e18d40213468f90632cb582cc8d90d897ccbf8b080d294bbb76e4db,1615716,retained development evidence,generated,historical/diagnostic
cells/L292_E1_excitatory_interneuron/results/23C/passive/trials/starting_medlock_gpas/trace_m0p010_nA.csv,L292-E1-LCN,Raw or summarized evidence for a model result,183a02e866f70fb763cd0b4e169a870ef6ef44e9cc065025d894db2b3540ff28,1615716,retained development evidence,generated,historical/diagnostic
cells/L292_E1_excitatory_interneuron/results/23C/passive/trials/starting_medlock_gpas/trace_m0p020_nA.csv,L292-E1-LCN,Raw or summarized evidence for a model result,8d18580ff7edc0e2104db2a49e2ce1c6d272c0ecf765eff03af11d98845515b4,1615716,retained development evidence,generated,historical/diagnostic
cells/L292_E1_excitatory_interneuron/results/23C/passive/trials/starting_medlock_gpas/trace_p0p000_nA.csv,L292-E1-LCN,Raw or summarized evidence for a model result,2ea505758053cf010c80193e5c59a0305c1a4c8c80141a140867cec62dca68c0,1615716,retained development evidence,generated,historical/diagnostic
cells/L292_E1_excitatory_interneuron/results/23C/passive/trials/starting_medlock_gpas/validation.svg,L292-E1-LCN,"Visualization of morphology, simulation, or validation output",8702bea773c29d3579fa59264c5ae546f7c21dffeef1a864a861a233519557d8,140948,retained development evidence,generated,historical/diagnostic
cells/L292_E1_excitatory_interneuron/results/35C/delayed_excitatory/initial_translation/metrics.csv,L292-E1-LCN,Raw or summarized evidence for a model result,dd4e12967548fc59d8e16f159f1c6f96ce48fbc078de5ff74c632387081fc2c8,1918,retained development evidence,generated,historical/diagnostic
cells/L292_E1_excitatory_interneuron/results/35C/delayed_excitatory/initial_translation/section_inventory.json,L292-E1-LCN,Project metadata or historical artifact,328fd66cd48258a3bfdcb47824ea5bd63af9c58fd6df970690c9048083331a3d,426445,retained development evidence,source,historical/diagnostic
cells/L292_E1_excitatory_interneuron/results/35C/delayed_excitatory/initial_translation/summary.json,L292-E1-LCN,Project metadata or historical artifact,6e7bfb735f77b9cad4b0a8d04c1b414593d61fccf5fc9cb43a5d93cbb31080ec,12068,retained development evidence,source,historical/diagnostic
cells/L292_E1_excitatory_interneuron/results/35C/delayed_excitatory/initial_translation/trace_m0p020_nA.csv,L292-E1-LCN,Raw or summarized evidence for a model result,0a17ad85be2474a47e6079feb7c7ff43826b79e0e99e81c70949c2ca3f249d4f,2163717,retained development evidence,generated,historical/diagnostic
cells/L292_E1_excitatory_interneuron/results/35C/delayed_excitatory/initial_translation/trace_p0p000_nA.csv,L292-E1-LCN,Raw or summarized evidence for a model result,508b755afa33af30858c704bf846337e4ede3bd863ec3c9951d73c0e8d6b9601,2163717,retained development evidence,generated,historical/diagnostic
cells/L292_E1_excitatory_interneuron/results/35C/delayed_excitatory/initial_translation/trace_p0p370_nA.csv,L292-E1-LCN,Raw or summarized evidence for a model result,5380f11a231794b99850681bf7dc06c2e52d033b903331e316f52e54a435d744,2163717,retained development evidence,generated,historical/diagnostic
cells/L292_E1_excitatory_interneuron/results/35C/delayed_excitatory/initial_translation/trace_p0p380_nA.csv,L292-E1-LCN,Raw or summarized evidence for a model result,c46fcd2735f3c83e450e1dc2fa7730611d382f3b5d09c73fa5d4cbb3d67c392e,2163717,retained development evidence,generated,historical/diagnostic
cells/L292_E1_excitatory_interneuron/results/35C/delayed_excitatory/initial_translation/trace_p0p390_nA.csv,L292-E1-LCN,Raw or summarized evidence for a model result,713e48fb36993b39b9795a5a13fcb838453f93a04dbc609cbb3d67f63a9b3433,2163355,retained development evidence,generated,historical/diagnostic
cells/L292_E1_excitatory_interneuron/results/35C/delayed_excitatory/initial_translation/trace_p0p750_nA.csv,L292-E1-LCN,Raw or summarized evidence for a model result,8765d46339d0fa388d30e69a872c48494562f16a2570dd690bc867b113170fd2,2161733,retained development evidence,generated,historical/diagnostic
cells/L292_E1_excitatory_interneuron/results/35C/delayed_excitatory/initial_translation/trace_p1p000_nA.csv,L292-E1-LCN,Raw or summarized evidence for a model result,26fdf17fff0edd3cdcbc3c01002d843c36a7da7424b73d5ec34ba144ab68446c,2163515,retained development evidence,generated,historical/diagnostic
cells/L292_E1_excitatory_interneuron/results/35C/delayed_excitatory/initial_translation/validation.svg,L292-E1-LCN,"Visualization of morphology, simulation, or validation output",f22841b14a335b3c0ac63ef5eeff82e32e748998ca943d0e8bd4bbc33436a48d,252008,retained development evidence,generated,historical/diagnostic
cells/L292_E1_excitatory_interneuron/results/35C/delayed_excitatory/intermediate_current_diagnostic/metrics.csv,L292-E1-LCN,Raw or summarized evidence for a model result,9331eee0bd1a12db7f7a4a90941bfa262cb66eb0e19cf1addde4055c09291152,1584,retained,generated,current/supporting
cells/L292_E1_excitatory_interneuron/results/35C/delayed_excitatory/intermediate_current_diagnostic/section_inventory.json,L292-E1-LCN,Project metadata or historical artifact,92226b2c35812a490db18b9963644835652b51c37a923579dde5c9b5e51d1963,426445,retained,source,current/supporting
cells/L292_E1_excitatory_interneuron/results/35C/delayed_excitatory/intermediate_current_diagnostic/summary.json,L292-E1-LCN,Project metadata or historical artifact,13e8cb798e4793363ca9d75412fdba5006b660bd4a47b4ee31895a1e101fab60,8232,retained,source,current/supporting
cells/L292_E1_excitatory_interneuron/results/35C/delayed_excitatory/intermediate_current_diagnostic/trace_p0p450_nA.csv,L292-E1-LCN,Raw or summarized evidence for a model result,ea8738e1ba972ec0caaa1144b15f1c7007549a7c9b4256b57ae27352693320cc,2162501,retained,generated,current/supporting
cells/L292_E1_excitatory_interneuron/results/35C/delayed_excitatory/intermediate_current_diagnostic/trace_p0p550_nA.csv,L292-E1-LCN,Raw or summarized evidence for a model result,e757baf0424347a7ac75e14ab77f84755568728796f764ce55224f0a9ef0e07d,2161845,retained,generated,current/supporting
cells/L292_E1_excitatory_interneuron/results/35C/delayed_excitatory/intermediate_current_diagnostic/trace_p0p650_nA.csv,L292-E1-LCN,Raw or summarized evidence for a model result,2207c57a1bef230a5ea13e43e959f52529c3679cf9904d7293aec9470270cc02,2161565,retained,generated,current/supporting
cells/L292_E1_excitatory_interneuron/results/35C/delayed_excitatory/intermediate_current_diagnostic/trace_p0p700_nA.csv,L292-E1-LCN,Raw or summarized evidence for a model result,dccdbe71eb63e9596573acf7125823750632628011692036b552b2364ec4227a,2161592,retained,generated,current/supporting
cells/L292_E1_excitatory_interneuron/results/35C/delayed_excitatory/intermediate_current_diagnostic/validation.svg,L292-E1-LCN,"Visualization of morphology, simulation, or validation output",65519ecec47c19325f9c2cfa3d057a5b1dac5866715bbbcb5250b416403ec76e,144312,retained,generated,current/supporting
cells/L292_E1_excitatory_interneuron/results/35C/delayed_excitatory/one_factor_block_diagnostics/baseline/metrics.csv,L292-E1-LCN,Raw or summarized evidence for a model result,c0091634f314430eeed33726f71c4e763bde537b6dde65b10ef6e3e753e3b64b,1306,retained development evidence,generated,historical/diagnostic
cells/L292_E1_excitatory_interneuron/results/35C/delayed_excitatory/one_factor_block_diagnostics/baseline/section_inventory.json,L292-E1-LCN,Project metadata or historical artifact,dee41392f3737de335816a7d315bfbfc096fca708430cf7a768625b55d9adb51,426245,retained development evidence,source,historical/diagnostic
cells/L292_E1_excitatory_interneuron/results/35C/delayed_excitatory/one_factor_block_diagnostics/baseline/summary.json,L292-E1-LCN,Project metadata or historical artifact,cd5a959b2d22b4f543c570bd99eae4729d4a6b1811f675064f1c06e56b1ebddc,6882,retained development evidence,source,historical/diagnostic
cells/L292_E1_excitatory_interneuron/results/35C/delayed_excitatory/one_factor_block_diagnostics/baseline/trace_p0p450_nA.csv,L292-E1-LCN,Raw or summarized evidence for a model result,ae0a3bc9d8e6210969109ed381a527ceb79986932899e0a8389378c730c66f9d,1081330,retained development evidence,generated,historical/diagnostic
cells/L292_E1_excitatory_interneuron/results/35C/delayed_excitatory/one_factor_block_diagnostics/baseline/trace_p0p550_nA.csv,L292-E1-LCN,Raw or summarized evidence for a model result,e584bd5cc733f46365bf7f8b3ea251dcf8f570b59bbed7ef44432e6bf891c0e2,1081013,retained development evidence,generated,historical/diagnostic
cells/L292_E1_excitatory_interneuron/results/35C/delayed_excitatory/one_factor_block_diagnostics/baseline/trace_p0p750_nA.csv,L292-E1-LCN,Raw or summarized evidence for a model result,47ea06e55dd168279d5b3961b6dfbfddf7ab157bbe15033cec60532c9cc8c318,1081145,retained development evidence,generated,historical/diagnostic
cells/L292_E1_excitatory_interneuron/results/35C/delayed_excitatory/one_factor_block_diagnostics/baseline/validation.svg,L292-E1-LCN,"Visualization of morphology, simulation, or validation output",eb6e8d2cd2b0a50680f14524facccf7faa32f2bf0c00f9400ca2707a8a87de04,114378,retained development evidence,generated,historical/diagnostic
cells/L292_E1_excitatory_interneuron/results/35C/delayed_excitatory/one_factor_block_diagnostics/borgka_plus10pct/metrics.csv,L292-E1-LCN,Raw or summarized evidence for a model result,fad8dadd676d38d887868edd633eef0d006c5a29e1c6034ac172dd27401a9e34,1300,retained development evidence,generated,historical/diagnostic
cells/L292_E1_excitatory_interneuron/results/35C/delayed_excitatory/one_factor_block_diagnostics/borgka_plus10pct/section_inventory.json,L292-E1-LCN,Project metadata or historical artifact,9aebf48e11ff1a506584825f434fa0ec43dd5cb21173b12a39cea0cad57925b8,426245,retained development evidence,source,historical/diagnostic
cells/L292_E1_excitatory_interneuron/results/35C/delayed_excitatory/one_factor_block_diagnostics/borgka_plus10pct/summary.json,L292-E1-LCN,Project metadata or historical artifact,cedee3a4484b7a918a98d0d3129f01f8c1e287fdda279d640d2c1e8b364f481b,6825,retained development evidence,source,historical/diagnostic
cells/L292_E1_excitatory_interneuron/results/35C/delayed_excitatory/one_factor_block_diagnostics/borgka_plus10pct/trace_p0p450_nA.csv,L292-E1-LCN,Raw or summarized evidence for a model result,c00e4543d23eafe4b51b83b2a710c2e1f5aa4d0b093a558399060b2b782e437e,807367,retained development evidence,generated,historical/diagnostic
cells/L292_E1_excitatory_interneuron/results/35C/delayed_excitatory/one_factor_block_diagnostics/borgka_plus10pct/trace_p0p550_nA.csv,L292-E1-LCN,Raw or summarized evidence for a model result,def139dbdd63813b1ca5f170b975afebb110a1b821efc14f31800f0747799a4d,807032,retained development evidence,generated,historical/diagnostic
cells/L292_E1_excitatory_interneuron/results/35C/delayed_excitatory/one_factor_block_diagnostics/borgka_plus10pct/trace_p0p750_nA.csv,L292-E1-LCN,Raw or summarized evidence for a model result,3e34fdd3ea33d16d9a3385a534e24f431481d43affaf1ef4ca53e23c5d52c026,807105,retained development evidence,generated,historical/diagnostic
cells/L292_E1_excitatory_interneuron/results/35C/delayed_excitatory/one_factor_block_diagnostics/borgka_plus10pct/validation.svg,L292-E1-LCN,"Visualization of morphology, simulation, or validation output",cbd5ee551ec861f7309c61acd7da3dc02790479ea9ed4006722c8bd68a52fe7a,110347,retained development evidence,generated,historical/diagnostic
cells/L292_E1_excitatory_interneuron/results/35C/delayed_excitatory/one_factor_block_diagnostics/HH2K_plus10pct/metrics.csv,L292-E1-LCN,Raw or summarized evidence for a model result,ea9ea157a42b0674877450d8d0349d62de51096dec6822d7d93ec5e754d5ff58,1080,retained development evidence,generated,historical/diagnostic
cells/L292_E1_excitatory_interneuron/results/35C/delayed_excitatory/one_factor_block_diagnostics/HH2K_plus10pct/section_inventory.json,L292-E1-LCN,Project metadata or historical artifact,49d8acc0258e24f29abcef6ac0093d24363e22de93a7f8a776b3fe50517f58e5,426245,retained development evidence,source,historical/diagnostic
cells/L292_E1_excitatory_interneuron/results/35C/delayed_excitatory/one_factor_block_diagnostics/HH2K_plus10pct/summary.json,L292-E1-LCN,Project metadata or historical artifact,80ac8277bfce01128afc75895248fe2172b76051370e422230b438c74765861d,6118,retained development evidence,source,historical/diagnostic
cells/L292_E1_excitatory_interneuron/results/35C/delayed_excitatory/one_factor_block_diagnostics/HH2K_plus10pct/trace_p0p450_nA.csv,L292-E1-LCN,Raw or summarized evidence for a model result,76995072cbc8ac687853d22e9d27b1bfb87b240fb4b3739065f885bb45c0b82b,807432,retained development evidence,generated,historical/diagnostic
cells/L292_E1_excitatory_interneuron/results/35C/delayed_excitatory/one_factor_block_diagnostics/HH2K_plus10pct/trace_p0p550_nA.csv,L292-E1-LCN,Raw or summarized evidence for a model result,59d9f78d36bb02904620c6f4e994bfb4b0a45644d4fcb86c22197555804ec1e0,807080,retained development evidence,generated,historical/diagnostic
cells/L292_E1_excitatory_interneuron/results/35C/delayed_excitatory/one_factor_block_diagnostics/HH2K_plus10pct/trace_p0p750_nA.csv,L292-E1-LCN,Raw or summarized evidence for a model result,afd38e91cdcba9763a1486e7c6a9b9a01b7f4b15dab5837ecda914384bbc6326,807187,retained development evidence,generated,historical/diagnostic
cells/L292_E1_excitatory_interneuron/results/35C/delayed_excitatory/one_factor_block_diagnostics/HH2K_plus10pct/validation.svg,L292-E1-LCN,"Visualization of morphology, simulation, or validation output",22876760b0babfbec5d4627bb9034cf4c21276ac2b04d0cf7fc18e662f6abc66,110324,retained development evidence,generated,historical/diagnostic
cells/L292_E1_excitatory_interneuron/results/35C/delayed_excitatory/one_factor_block_diagnostics/KDRI_plus10pct/metrics.csv,L292-E1-LCN,Raw or summarized evidence for a model result,78bb49d4d6621c83f31753b3afccadf9ffb9383e95d60f05d2d47518728b1f95,1302,retained development evidence,generated,historical/diagnostic
cells/L292_E1_excitatory_interneuron/results/35C/delayed_excitatory/one_factor_block_diagnostics/KDRI_plus10pct/section_inventory.json,L292-E1-LCN,Project metadata or historical artifact,89761d17e7baa62801cb25fc072ec8b8983bfcf01624cbf85421cc70448aec21,426245,retained development evidence,source,historical/diagnostic
cells/L292_E1_excitatory_interneuron/results/35C/delayed_excitatory/one_factor_block_diagnostics/KDRI_plus10pct/summary.json,L292-E1-LCN,Project metadata or historical artifact,549a8bc8e519b62c0e47103f3c0d59e014939c16acd7ee5e4ad12ea19f536082,6852,retained development evidence,source,historical/diagnostic
cells/L292_E1_excitatory_interneuron/results/35C/delayed_excitatory/one_factor_block_diagnostics/KDRI_plus10pct/trace_p0p450_nA.csv,L292-E1-LCN,Raw or summarized evidence for a model result,d171aa553a734dcdfce604407edc73b68ef4c0771116dbb68c8665d2dc592c80,807331,retained development evidence,generated,historical/diagnostic
cells/L292_E1_excitatory_interneuron/results/35C/delayed_excitatory/one_factor_block_diagnostics/KDRI_plus10pct/trace_p0p550_nA.csv,L292-E1-LCN,Raw or summarized evidence for a model result,5685a8268152f0b0ec4520947cf4d99ffb84f313fbab01db67f61ecacf424169,807033,retained development evidence,generated,historical/diagnostic
cells/L292_E1_excitatory_interneuron/results/35C/delayed_excitatory/one_factor_block_diagnostics/KDRI_plus10pct/trace_p0p750_nA.csv,L292-E1-LCN,Raw or summarized evidence for a model result,97f841a1eaabb596f8af89ab31c9c2625e14da714b425d5718f532aa76ff9b4c,807087,retained development evidence,generated,historical/diagnostic
cells/L292_E1_excitatory_interneuron/results/35C/delayed_excitatory/one_factor_block_diagnostics/KDRI_plus10pct/validation.svg,L292-E1-LCN,"Visualization of morphology, simulation, or validation output",4e03dab13251532f601a80f46c2aed860628563275e962b7d5183df7efad08dc,110345,retained development evidence,generated,historical/diagnostic
